"","score","gene_symbol","uniprot"
"567",0.0019851724920234,"KAT6A","Q92794"
"568",0.0019851724920234,"CDC14B","O60729"
"569",0.0019851724920234,"CKS2","P33552"
"570",0.0019851724920234,"MSL2","Q9HCI7"
"571",0.0019851724920234,"PADI4","Q9UM07"
"572",0.0019851724920234,"GNL3","Q9BVP2"
"573",0.0019851724920234,"XAF1","Q6GPH4"
"574",0.0019851724920234,"PPP1R13B","Q96KQ4"
"575",0.0019851724920234,"HTATIP2","Q9BUP3"
"576",0.0019851724920234,"CSNK1G1","Q9HCP0"
"577",0.0019851724920234,"EEF1A1","P68104"
"578",0.0019851724920234,"PRKX","P51817"
"579",0.0019851724920234,"IAPP","P10997"
"580",0.0019851724920234,"CX3CL1","P78423"
"581",0.0019851724920234,"EDN2","P20800"
"582",0.0019851724920234,"OXT","P01178"
"583",0.0019851724920234,"RAPGEF2","Q9Y4G8"
"584",0.0019851724920234,"BDKRB1","P46663"
"585",0.0019851724920234,"SESN2","P58004"
"586",0.0019851724920234,"TAP1","Q03518"
"587",0.0019851724920234,"CHK2","Q683Z8"
"588",0.0019851724920234,"RAPGEF6","Q8TEU7"
"589",0.0019851724920234,"RASGEF1A","Q8N9B8"
"590",0.0019851724920234,"RASGEF1B","Q0VAM2"
"591",0.0019851724920234,"RASGEF1C","Q8N431"
"592",0.0019851724920234,"RIT2","Q99578"
"593",0.0019851724920234,"FBXO11","Q86XK2"
"594",0.0019851724920234,"RITA1","Q96K30"
"595",0.0019851724920234,"STK17A","Q9UEE5"
"596",0.0019851724920234,"TP53RK","Q96S44"
"597",0.0019851724920234,"TTBK1","Q5TCY1"
"598",0.0019851724920234,"EAF2","Q96CJ1"
"599",0.0019851724920234,"DUSP26","Q9BV47"
"600",0.0019851724920234,"HSPA1B","P0DMV9"
"601",0.0019851724920234,"RASGRF2","O14827"
"602",0.0019851724920234,"HIPK1","Q86Z02"
"603",0.0019851724920234,"CDK10","Q15131"
"604",0.0019851724920234,"CDK19","Q9BWU1"
"605",0.0019851724920234,"NDN","Q99608"
"606",0.0019851724920234,"SLC9A1","P19634"
"607",0.0019851724920234,"FABP5","Q01469"
"608",0.0019851724920234,"HMMR","O75330"
"609",0.0019851724920234,"COL18A1","P39060"
"610",0.0019851724920234,"ADGRB1","O14514"
"611",0.0019851724920234,"MUC2","Q02817"
"612",0.0019851724920234,"TTBK2","Q6IQ55"
"613",0.0019851724920234,"MAD1L1","Q9Y6D9"
"614",0.0019851724920234,"HIPK3","Q9H422"
"615",0.0019851724920234,"HIPK4","Q8NE63"
"616",0.0019851724920234,"IFITM1","P13164"
"617",0.0019851724920234,"PIBF1","Q8WXW3"
"618",0.0019851724920234,"CDK17","Q00537"
"619",0.0019851724920234,"PRIMA1","Q86XR5"
"620",0.0019851724920234,"MINPP1","Q9UNW1"
"621",0.0019851724920234,"LYST","Q99698"
"622",0.0019851724920234,"ZNF331","Q9NQX6"
"623",0.0019851724920234,"NUPR1","O60356"
"624",0.0019851724920234,"CCAR1","Q8IX12"
"625",0.0019851724920234,"HACD3","Q9P035"
"626",0.0019851724920234,"OIP5","O43482"
"627",0.0019851724920234,"CSNK1G3","Q9Y6M4"
"628",0.0019851724920234,"COPS4","Q9BT78"
"629",0.0019851724920234,"SELENOW","P63302"
"630",0.0019851724920234,"SCARA3","Q6AZY7"
"631",0.0019851724920234,"MPRIP","Q6WCQ1"
"632",0.0019851724920234,"RIT1","Q92963"
"633",0.0019851724920234,"ADH5","P11766"
"634",0.0019851724920234,"MKRN1","Q9UHC7"
"635",0.0019851724920234,"UBE2K","P61086"
"636",0.0019851724920234,"RASGRP4","Q8TDF6"
"637",0.0019851724920234,"TYRP1","P17643"
"638",0.0019851724920234,"TRAF4","Q9BUZ4"
"639",0.0019851724920234,"CDK18","Q07002"
"640",0.0019851724920234,"STK40","Q8N2I9"
"641",0.0019851724920234,"PRC1","O43663"
"642",0.0019851724920234,"PRKY","O43930"
"643",0.0019851724920234,"RASA2","Q15283"
"644",0.0019851724920234,"NCKAP1L","P55160"
"645",0.0019851724920234,"STC1","P52823"
"646",0.0019851724920234,"RPL23","P62829"
"647",0.0019851724920234,"IGKV1-6","A0A0C4DH72"
"648",0.0019851724920234,"REEP5","Q00765"
"649",0.0019851724920234,"GTF2A1","P52655"
"650",0.0019851724920234,"PRG2","P13727"
"651",0.0019851724920234,"TGM1","P22735"
"652",0.0019851724920234,"ZNF148","Q9UQR1"
"653",0.0019851724920234,"EIF5A","P63241"
"654",0.0019851724920234,"HECW1","Q76N89"
"655",0.0019851724920234,"EEF1A2","Q05639"
"656",0.0019851724920234,"S100A2","P29034"
"657",0.0019851724920234,"BCKDHB","P21953"
"658",0.0019851724920234,"GPX1","P07203"
"659",0.0019851724920234,"UBE4A","Q14139"
"660",0.0019851724920234,"MORC3","Q14149"
"661",0.0019851724920234,"YEATS4","O95619"
"662",0.0019851724920234,"FBXO42","Q6P3S6"
"663",0.0019851724920234,"MYO6","Q9UM54"
"664",0.0019851724920234,"TRPM2","O94759"
"665",0.0019851724920234,"AIFM2","Q9BRQ8"
"666",0.0019851724920234,"ANLN","Q9NQW6"
"667",0.0019851724920234,"ACTA2","P62736"
"668",0.0019851724920234,"DNMT1","P26358"
"669",0.0019851724920234,"GML","Q99445"
"670",0.0019851724920234,"BCL2L14","Q9BZR8"
"671",0.0019851724920234,"CCNK","O75909"
"672",0.0019851724920234,"CHMP4C","Q96CF2"
"673",0.0019851724920234,"CRYZ","Q08257"
"674",0.0019851724920234,"FDXR","P22570"
"675",0.0019851724920234,"TIGAR","Q9NQ88"
"676",0.0019851724920234,"UBD","O15205"
"677",0.0019851724920234,"TRIAP1","O43715"
"678",0.0019851724920234,"TRIM22","Q8IYM9"
"679",0.0019851724920234,"PERP","Q96FX8"
"680",0.0019851724920234,"P2RX6","O15547"
"681",0.0019851724920234,"RABGGTA","Q92696"
"682",0.0019851724920234,"PPM1J","Q5JR12"
"683",0.0019851724920234,"SESN1","Q9Y6P5"
"684",0.0019851724920234,"RPS27L","Q71UM5"
"685",0.0019851724920234,"SCN3B","Q9NY72"
"686",0.0019851724920234,"SCD","O00767"
"687",0.0019851724920234,"SLC38A2","Q96QD8"
"688",0.0019851724920234,"RNF144B","Q7Z419"
"689",0.0019851724920234,"KRT8","P05787"
"690",0.0019851724920234,"POLR1B","Q9H9Y6"
"691",0.0019851724920234,"POLK","Q9UBT6"
"692",0.0019851724920234,"PCBP4","P57723"
"693",0.0019851724920234,"GLS2","Q9UI32"
"694",0.0019851724920234,"TP53I3","Q53FA7"
"695",0.0019851724920234,"REV3L","O60673"
"696",0.0019851724920234,"P4HA2","O15460"
"697",0.0019851724920234,"ASCC3","Q8N3C0"
"698",0.0019851724920234,"RBM38","Q9H0Z9"
"699",0.0019851724920234,"UNC5D","Q6UXZ4"
"700",0.0019851724920234,"AGGF1","Q8N302"
"701",0.0019851724920234,"TCEAL1","Q15170"
"702",0.0019851724920234,"TIMM50","Q3ZCQ8"
"703",0.0019851724920234,"SHISA5","Q8N114"
"704",0.0019851724920234,"PRB3","Q04118"
"705",0.0019851724920234,"AEN","Q8WTP8"
"706",0.0019851724920234,"CLCA2","Q9UQC9"
"707",0.0019851724920234,"SESN3","P58005"
"708",0.0019851724920234,"TCIM","Q9NR00"
"709",0.0019851724920234,"RPRM","Q9NS64"
"710",0.0019851724920234,"CCNG2","Q16589"
"711",0.0019851724920234,"ZMAT3","Q9HA38"
"712",0.00195728170372468,"RAD23A","P54725"
